timestamp,epoch,elapsed_s,phase,node,roles,cpu_percent,load_1m,load_5m,load_15m,ram_percent,heap_percent,heap_used_bytes,heap_max_bytes,disk_used_percent,young_gc_count,young_gc_millis,old_gc_count,old_gc_millis,indexing_index_total,indexing_current,indexing_time_millis,indexing_rate_per_s,search_query_total,search_query_current,search_query_time_millis,search_rate_per_s,search_latency_ms_avg,merges_current,refresh_total,docs_count,store_size_bytes,search_pool_active,search_pool_queue,search_pool_rejected,write_pool_active,write_pool_queue,write_pool_rejected
2026-07-28T23:54:18-04:00,1785297258.217,1671.4,rebuilding,c8b55bedfd9f0fe3807e0750eda622d5,dir,18,3.25,3.05,2.3,97,50,1011150784,2013265920,20.39,47667,22457267,0,0,2841850,0,5335091,66.49,620740,0,8359303,0.12,13.47,0,1343952,1764009,2880217438,0,0,0,0,0,0
2026-07-28T23:54:18-04:00,1785297258.217,1671.4,rebuilding,d1f93aa0cf46f30b50b7c808d9b97f45,mr,0,0.86,0.81,0.71,96,73,1473274096,2013265920,31.67,42354,16758607,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:54:18-04:00,1785297258.217,1671.4,rebuilding,d4bf7949f79fd89363109b965457f2c4,dir,14,2.15,5.07,3.57,97,69,1407721072,2013265920,15.86,43805,21047731,0,0,1971266,0,3745011,99.1,457674,0,6563436,0.17,14.34,0,994881,1253106,2087115444,0,0,0,0,0,0
2026-07-28T23:54:18-04:00,1785297258.217,1671.4,rebuilding,f079abb8520cc2abe929aef1be71de3a,dir,34,4.22,3.97,3.04,96,40,810568552,2013265920,16.62,56922,30073061,0,0,1970050,1,4247270,99.02,526026,0,10149617,0.08,19.29,0,1134231,1275300,2080061692,0,0,0,0,0,0
2026-07-28T23:55:49-04:00,1785297349.131,1762.3,rebuilding,03630dbf8bbeb4b9593591c3d088c86a,dir,7,3.3,2.77,1.9,97,55,1114395136,2013265920,20.54,45837,20638759,0,0,2864060,0,4725819,13.58,669408,0,9481011,0.1,14.16,0,1479639,1764409,2894466000,0,0,0,0,0,0
2026-07-28T23:55:49-04:00,1785297349.131,1762.3,rebuilding,2b48e7468691103c7d0719a1e8eba6b8,mr,2,0.57,0.62,0.61,95,34,689629184,2013265920,32.22,33958,9492746,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:55:49-04:00,1785297349.131,1762.3,rebuilding,926f51bc44e9afb28bd9f4eff0246612,mr,2,0.78,0.73,0.58,94,52,1064745440,2013265920,32.13,24874,10776627,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:55:49-04:00,1785297349.131,1762.3,rebuilding,c8b55bedfd9f0fe3807e0750eda622d5,dir,5,2.17,2.81,2.29,97,62,1257566144,2013265920,20.48,47667,22457267,0,0,2843031,0,5335561,12.99,620740,2,8359303,0.0,13.47,0,1343954,1764009,2884401898,2,0,0,0,0,0
2026-07-28T23:55:49-04:00,1785297349.131,1762.3,rebuilding,d1f93aa0cf46f30b50b7c808d9b97f45,mr,9,1.04,0.91,0.76,96,17,357668752,2013265920,31.59,42356,16759590,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:55:49-04:00,1785297349.131,1762.3,rebuilding,f079abb8520cc2abe929aef1be71de3a,dir,15,2.06,3.33,2.89,97,40,822517728,2013265920,16.76,56925,30073117,0,0,1971869,1,4248224,20.01,526026,0,10149617,0.0,19.29,0,1134236,1275300,2086719485,0,0,0,0,0,0
2026-07-28T23:57:06-04:00,1785297426.116,1839.3,rebuilding,03630dbf8bbeb4b9593591c3d088c86a,dir,7,1.05,2.19,1.76,97,41,838483456,2013265920,20.59,45839,20639613,0,0,2865446,0,4726774,18.0,669423,0,9485340,0.19,14.17,0,1479639,1764409,2896823649,0,0,0,0,0,0
2026-07-28T23:57:06-04:00,1785297426.116,1839.3,rebuilding,2b48e7468691103c7d0719a1e8eba6b8,mr,37,0.93,0.72,0.65,97,39,794486784,2013265920,32.27,33958,9492746,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:57:06-04:00,1785297426.116,1839.3,rebuilding,926f51bc44e9afb28bd9f4eff0246612,mr,6,0.28,0.58,0.54,96,58,1170651616,2013265920,32.18,24874,10776627,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:57:06-04:00,1785297426.116,1839.3,rebuilding,c8b55bedfd9f0fe3807e0750eda622d5,dir,7,2.34,2.79,2.33,97,62,1257475008,2013265920,20.91,47670,22459185,0,0,2844437,0,5336905,18.26,620764,0,8362278,0.31,13.47,0,1343959,1900485,2945625166,0,0,0,0,0,0
2026-07-28T23:57:06-04:00,1785297426.116,1839.3,rebuilding,d1f93aa0cf46f30b50b7c808d9b97f45,mr,7,0.48,0.79,0.73,97,29,585209744,2013265920,31.62,42356,16759590,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:57:06-04:00,1785297426.116,1839.3,rebuilding,d4bf7949f79fd89363109b965457f2c4,dir,32,9.52,7.35,4.68,97,55,1118858800,2013265920,14.9,43812,21049336,0,0,1973610,0,3753874,13.96,457678,0,6564917,0.02,14.34,0,994889,99666,120322207,0,0,0,1,0,0
2026-07-28T23:57:06-04:00,1785297426.116,1839.3,rebuilding,f079abb8520cc2abe929aef1be71de3a,dir,21,3.33,3.46,2.97,97,61,1237869552,2013265920,17.1,56927,30075085,0,0,1973963,1,4250919,27.2,526034,0,10150644,0.1,19.3,0,1134237,1370220,2129738720,0,0,0,2,1,0
2026-07-28T23:58:11-04:00,1785297491.182,1904.3,rebuilding,03630dbf8bbeb4b9593591c3d088c86a,dir,41,1.09,1.92,1.7,95,39,785485416,2013265920,20.83,45840,20639741,0,0,2869271,0,4728417,58.79,669429,0,9485555,0.09,14.17,0,1479639,1764409,2906883169,0,0,0,0,0,0
2026-07-28T23:58:11-04:00,1785297491.182,1904.3,rebuilding,2b48e7468691103c7d0719a1e8eba6b8,mr,2,0.7,0.66,0.63,94,43,885712896,2013265920,32.32,33958,9492746,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:58:11-04:00,1785297491.182,1904.3,rebuilding,926f51bc44e9afb28bd9f4eff0246612,mr,25,0.72,0.63,0.56,95,62,1256634848,2013265920,32.23,24874,10776627,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:58:11-04:00,1785297491.182,1904.3,rebuilding,c8b55bedfd9f0fe3807e0750eda622d5,dir,34,2.63,2.75,2.35,97,41,828322296,2013265920,21.17,47673,22459411,0,0,2848200,0,5340417,57.83,620786,0,8364594,0.34,13.47,0,1343986,1905936,2958569415,0,0,0,0,0,0
2026-07-28T23:58:11-04:00,1785297491.182,1904.3,rebuilding,d1f93aa0cf46f30b50b7c808d9b97f45,mr,7,0.22,0.64,0.68,95,35,705795984,2013265920,31.66,42356,16759590,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:58:11-04:00,1785297491.182,1904.3,rebuilding,d4bf7949f79fd89363109b965457f2c4,dir,12,4.21,6.24,4.48,97,33,680433152,2013265920,14.27,43821,21049848,0,0,1977317,0,3757215,56.97,457678,0,6564917,0.0,14.34,0,994945,1440843,2193925821,0,0,0,0,0,0
2026-07-28T23:58:11-04:00,1785297491.182,1904.3,rebuilding,f079abb8520cc2abe929aef1be71de3a,dir,53,9.63,5.11,3.57,95,49,991654384,2013265920,17.48,56930,30076178,0,0,1979700,1,4262729,88.17,526046,0,10161932,0.18,19.32,0,1134249,1374939,2147542344,0,0,0,0,0,0
2026-07-28T23:59:22-04:00,1785297562.429,1975.6,rebuilding,03630dbf8bbeb4b9593591c3d088c86a,dir,8,0.65,1.65,1.62,97,64,1295400464,2013265920,21.13,45841,20639821,0,0,2874286,0,4730510,70.39,669444,0,9487070,0.21,14.17,0,1479639,1764409,2918716117,0,0,0,0,0,0
2026-07-28T23:59:22-04:00,1785297562.429,1975.6,rebuilding,2b48e7468691103c7d0719a1e8eba6b8,mr,5,0.69,0.65,0.63,96,47,962258944,2013265920,32.46,33958,9492746,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:59:22-04:00,1785297562.429,1975.6,rebuilding,926f51bc44e9afb28bd9f4eff0246612,mr,6,0.66,0.6,0.55,93,66,1331083744,2013265920,32.36,24874,10776627,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:59:22-04:00,1785297562.429,1975.6,rebuilding,c8b55bedfd9f0fe3807e0750eda622d5,dir,53,5.35,3.26,2.54,97,33,672237568,2013265920,21.46,47676,22460633,0,0,2853149,0,5347840,69.46,620798,0,8365637,0.17,13.48,0,1343986,1905936,2970276183,0,0,0,0,0,0
2026-07-28T23:59:22-04:00,1785297562.429,1975.6,rebuilding,d1f93aa0cf46f30b50b7c808d9b97f45,mr,2,0.07,0.5,0.62,96,40,810653584,2013265920,31.72,42356,16759590,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-28T23:59:22-04:00,1785297562.429,1975.6,rebuilding,d4bf7949f79fd89363109b965457f2c4,dir,7,4.16,5.64,4.4,97,30,609278464,2013265920,14.69,43824,21051595,0,0,1984701,1,3763138,103.64,457686,2,6566021,0.11,14.35,0,994945,1440843,2212345782,2,0,0,0,0,0
2026-07-28T23:59:22-04:00,1785297562.429,1975.6,rebuilding,f079abb8520cc2abe929aef1be71de3a,dir,10,3.76,4.25,3.38,96,50,1026171968,2013265920,17.92,56933,30077393,0,0,1987251,1,4268607,105.98,526054,0,10163163,0.11,19.32,0,1134249,1374939,2165532191,0,0,0,0,0,0
2026-07-29T00:00:45-04:00,1785297645.921,2059.1,rebuilding,03630dbf8bbeb4b9593591c3d088c86a,dir,12,2.07,1.81,1.67,97,44,895036432,2013265920,21.78,45846,20640746,0,0,2880794,0,4747316,77.95,669459,0,9488840,0.18,14.17,0,1479640,1881328,2982346067,0,0,0,1,0,0
2026-07-29T00:00:45-04:00,1785297645.921,2059.1,rebuilding,2b48e7468691103c7d0719a1e8eba6b8,mr,14,0.98,0.72,0.65,96,52,1054533632,2013265920,32.19,33958,9492746,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-29T00:00:45-04:00,1785297645.921,2059.1,rebuilding,926f51bc44e9afb28bd9f4eff0246612,mr,4,0.84,0.65,0.57,95,70,1422309856,2013265920,32.11,24874,10776627,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-29T00:00:45-04:00,1785297645.921,2059.1,rebuilding,c8b55bedfd9f0fe3807e0750eda622d5,dir,6,3.32,3.06,2.51,97,29,585847808,2013265920,21.8,47678,22461919,0,0,2859476,0,5352992,75.78,620810,0,8367349,0.14,13.48,0,1343986,1905936,2985290202,0,0,0,2,0,0
2026-07-29T00:00:45-04:00,1785297645.921,2059.1,rebuilding,d1f93aa0cf46f30b50b7c808d9b97f45,mr,3,0.65,0.57,0.64,96,46,930191248,2013265920,31.58,42356,16759590,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-29T00:00:45-04:00,1785297645.921,2059.1,rebuilding,d4bf7949f79fd89363109b965457f2c4,dir,15,3.44,5.1,4.29,96,31,640615664,2013265920,15.22,43827,21051716,0,0,1994283,0,3768276,114.77,457698,0,6568351,0.14,14.35,0,994945,1440843,2234862746,0,0,0,0,0,0
2026-07-29T00:00:45-04:00,1785297645.921,2059.1,rebuilding,f079abb8520cc2abe929aef1be71de3a,dir,29,13.02,6.49,4.18,97,36,744595528,2013265920,18.43,56941,30090397,0,0,1996924,1,4297050,115.86,526062,0,10166523,0.1,19.33,0,1134249,1374939,2188612551,0,0,0,2,0,0
2026-07-29T00:02:21-04:00,1785297741.174,2154.3,rebuilding,03630dbf8bbeb4b9593591c3d088c86a,dir,12,0.66,1.42,1.55,97,41,838702592,2013265920,22.1,45848,20641867,0,0,2885736,0,4750189,51.88,669471,0,9490143,0.13,14.18,0,1479640,1881328,2994062715,0,0,0,0,0,0
2026-07-29T00:02:21-04:00,1785297741.174,2154.3,rebuilding,2b48e7468691103c7d0719a1e8eba6b8,mr,4,0.64,0.64,0.63,95,57,1165682688,2013265920,32.28,33958,9492746,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-29T00:02:21-04:00,1785297741.174,2154.3,rebuilding,926f51bc44e9afb28bd9f4eff0246612,mr,8,0.39,0.54,0.53,96,16,327414464,2013265920,32.19,24875,10777185,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-29T00:02:21-04:00,1785297741.174,2154.3,rebuilding,c8b55bedfd9f0fe3807e0750eda622d5,dir,16,1.86,2.58,2.4,95,32,650441216,2013265920,22.11,47680,22462599,0,0,2864567,0,5356156,53.45,620825,0,8369394,0.16,13.48,0,1343986,1905936,2997417163,0,0,0,0,0,0
2026-07-29T00:02:21-04:00,1785297741.174,2154.3,rebuilding,d1f93aa0cf46f30b50b7c808d9b97f45,mr,4,0.78,0.57,0.62,95,53,1076991888,2013265920,31.64,42356,16759590,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-29T00:02:21-04:00,1785297741.174,2154.3,rebuilding,d4bf7949f79fd89363109b965457f2c4,dir,4,1.04,3.8,3.91,97,32,651996160,2013265920,15.69,43829,21052812,0,0,2001852,0,3772587,79.46,457706,0,6569245,0.08,14.35,0,994945,1440843,2253556731,0,0,0,0,0,0
2026-07-29T00:02:21-04:00,1785297741.174,2154.3,rebuilding,f079abb8520cc2abe929aef1be71de3a,dir,19,11.28,7.95,5.0,97,43,866815584,2013265920,18.91,56950,30095740,0,0,2004333,1,4304885,77.78,526072,0,10169834,0.1,19.33,0,1134249,1374939,2206165606,0,0,0,0,0,0
2026-07-29T00:03:33-04:00,1785297813.951,2227.1,rebuilding,03630dbf8bbeb4b9593591c3d088c86a,dir,5,0.5,1.19,1.46,97,36,743806464,2013265920,22.38,45849,20641979,0,0,2890723,0,4752446,68.52,669489,0,9491445,0.25,14.18,0,1479640,1881328,3005511220,0,0,0,0,0,0
2026-07-29T00:03:33-04:00,1785297813.951,2227.1,rebuilding,2b48e7468691103c7d0719a1e8eba6b8,mr,2,0.78,0.67,0.63,95,61,1242228736,2013265920,32.2,33958,9492746,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-29T00:03:33-04:00,1785297813.951,2227.1,rebuilding,926f51bc44e9afb28bd9f4eff0246612,mr,3,0.29,0.46,0.51,94,19,401863360,2013265920,32.1,24875,10777185,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-29T00:03:33-04:00,1785297813.951,2227.1,rebuilding,c8b55bedfd9f0fe3807e0750eda622d5,dir,5,1.23,2.21,2.28,97,33,684364288,2013265920,22.41,47682,22463881,0,0,2869562,0,5360861,68.63,620840,0,8370689,0.21,13.48,0,1343986,1905936,3009277147,0,0,0,0,0,0
2026-07-29T00:03:33-04:00,1785297813.951,2227.1,rebuilding,d1f93aa0cf46f30b50b7c808d9b97f45,mr,2,0.32,0.47,0.58,95,58,1177655176,2013265920,31.53,42356,16759590,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-29T00:03:33-04:00,1785297813.951,2227.1,rebuilding,d4bf7949f79fd89363109b965457f2c4,dir,11,4.65,4.25,4.05,98,65,1327103104,2013265920,16.12,43830,21052840,0,0,2009365,0,3777294,103.23,457718,0,6570268,0.16,14.35,0,994945,1440843,2271169327,0,0,0,0,0,0
2026-07-29T00:03:33-04:00,1785297813.951,2227.1,rebuilding,f079abb8520cc2abe929aef1be71de3a,dir,46,7.17,7.5,5.08,97,57,1156345536,2013265920,19.46,56956,30098956,0,0,2011838,1,4318438,103.12,526082,0,10172494,0.14,19.34,0,1134249,1374939,2244455211,0,0,0,0,0,0
2026-07-29T00:04:38-04:00,1785297878.848,2292.0,rebuilding,03630dbf8bbeb4b9593591c3d088c86a,dir,5,1.23,1.31,1.48,97,49,1002667704,2013265920,22.56,45850,20642060,0,0,2893935,0,4754235,49.49,669492,0,9491445,0.05,14.18,0,1479640,1881328,3012144668,0,0,0,0,0,0
2026-07-29T00:04:38-04:00,1785297878.848,2292.0,rebuilding,2b48e7468691103c7d0719a1e8eba6b8,mr,5,0.26,0.53,0.59,96,65,1312483328,2013265920,32.24,33958,9492746,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-29T00:04:38-04:00,1785297878.848,2292.0,rebuilding,926f51bc44e9afb28bd9f4eff0246612,mr,0,0.1,0.37,0.47,96,15,307141632,2013265920,32.15,24876,10777192,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-29T00:04:38-04:00,1785297878.848,2292.0,rebuilding,c8b55bedfd9f0fe3807e0750eda622d5,dir,7,1.3,2.05,2.22,97,52,1054862840,2013265920,22.58,47683,22463970,0,0,2872758,0,5363331,49.25,620855,0,8373980,0.23,13.49,0,1343986,1905936,3015883831,0,0,0,1,0,0
2026-07-29T00:04:38-04:00,1785297878.848,2292.0,rebuilding,d1f93aa0cf46f30b50b7c808d9b97f45,mr,12,0.6,0.5,0.58,96,63,1273075592,2013265920,31.56,42356,16759590,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-29T00:04:38-04:00,1785297878.848,2292.0,rebuilding,d4bf7949f79fd89363109b965457f2c4,dir,11,3.69,4.07,4.01,97,39,789353728,2013265920,16.39,43835,21055168,0,0,2014085,0,3780868,72.73,457720,0,6570268,0.03,14.35,0,994945,1440843,2281995008,0,0,0,2,0,0
2026-07-29T00:04:38-04:00,1785297878.848,2292.0,rebuilding,f079abb8520cc2abe929aef1be71de3a,dir,21,9.16,7.94,5.39,98,52,1060896744,2013265920,19.81,56962,30104235,0,0,2016642,1,4326830,74.02,526092,0,10191636,0.15,19.37,0,1134250,1452006,2265970561,0,0,0,0,0,0
2026-07-29T00:05:42-04:00,1785297942.921,2356.1,rebuilding,03630dbf8bbeb4b9593591c3d088c86a,dir,6,0.9,1.2,1.43,97,40,813089832,2013265920,22.81,45852,20643266,0,0,2898178,0,4757014,66.22,669501,0,9493278,0.14,14.18,0,1479640,1881328,3022941716,0,0,0,0,0,0
2026-07-29T00:05:42-04:00,1785297942.921,2356.1,rebuilding,2b48e7468691103c7d0719a1e8eba6b8,mr,2,0.31,0.5,0.57,96,68,1384835072,2013265920,32.07,33958,9492746,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-29T00:05:42-04:00,1785297942.921,2356.1,rebuilding,926f51bc44e9afb28bd9f4eff0246612,mr,1,0.57,0.47,0.5,94,19,382639104,2013265920,31.98,24876,10777192,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-29T00:05:42-04:00,1785297942.921,2356.1,rebuilding,c8b55bedfd9f0fe3807e0750eda622d5,dir,13,2.44,2.2,2.26,97,31,638531104,2013265920,22.83,47687,22465929,0,0,2876931,0,5366679,65.13,620870,0,8377199,0.23,13.49,0,1343986,1905936,3025752901,0,0,0,0,0,0
2026-07-29T00:05:42-04:00,1785297942.921,2356.1,rebuilding,d1f93aa0cf46f30b50b7c808d9b97f45,mr,3,1.03,0.63,0.62,96,67,1366398848,2013265920,31.47,42356,16759590,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-29T00:05:42-04:00,1785297942.921,2356.1,rebuilding,d4bf7949f79fd89363109b965457f2c4,dir,26,3.56,3.99,3.98,97,36,735265280,2013265920,16.76,43837,21058294,0,0,2020410,0,3785000,98.72,457726,0,6571247,0.09,14.36,0,994945,1440843,2296332571,0,0,0,0,0,0
2026-07-29T00:05:42-04:00,1785297942.921,2356.1,rebuilding,f079abb8520cc2abe929aef1be71de3a,dir,5,11.48,8.98,5.93,97,38,766932976,2013265920,20.19,56967,30115732,0,0,2022969,1,4356060,98.75,526102,0,10201719,0.16,19.39,0,1134250,1452006,2282475580,0,0,0,0,0,0
2026-07-29T00:07:02-04:00,1785298022.089,2435.2,rebuilding,03630dbf8bbeb4b9593591c3d088c86a,dir,15,0.85,1.1,1.38,97,38,777556480,2013265920,23.23,45854,20643437,0,0,2905594,0,4760010,93.67,669510,0,9494670,0.11,14.18,0,1479640,1881328,3040511822,0,0,0,0,0,0
2026-07-29T00:07:02-04:00,1785298022.089,2435.2,rebuilding,2b48e7468691103c7d0719a1e8eba6b8,mr,1,0.14,0.41,0.54,95,13,275541648,2013265920,32.11,33959,9493236,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-29T00:07:02-04:00,1785298022.089,2435.2,rebuilding,926f51bc44e9afb28bd9f4eff0246612,mr,2,0.27,0.4,0.47,96,23,468622336,2013265920,32.03,24876,10777192,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-29T00:07:02-04:00,1785298022.089,2435.2,rebuilding,c8b55bedfd9f0fe3807e0750eda622d5,dir,8,1.5,1.99,2.18,97,70,1428464800,2013265920,23.24,47688,22465978,0,0,2884245,0,5371520,92.39,620891,0,8379648,0.27,13.5,0,1343986,1905936,3044095538,0,0,0,0,0,0
2026-07-29T00:07:02-04:00,1785298022.089,2435.2,rebuilding,d1f93aa0cf46f30b50b7c808d9b97f45,mr,1,0.82,0.66,0.63,96,74,1492227968,2013265920,31.5,42356,16759590,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-29T00:07:02-04:00,1785298022.089,2435.2,rebuilding,d4bf7949f79fd89363109b965457f2c4,dir,30,2.76,3.7,3.88,97,39,786875520,2013265920,17.47,43846,21059808,0,0,2031494,0,3791721,140.01,457732,0,6573533,0.08,14.36,0,994946,1499739,2349155367,0,0,0,0,0,0
2026-07-29T00:07:02-04:00,1785298022.089,2435.2,rebuilding,f079abb8520cc2abe929aef1be71de3a,dir,19,5.7,7.76,5.7,97,41,836078656,2013265920,20.82,56974,30116934,0,0,2034073,2,4365083,140.26,526116,0,10203567,0.18,19.39,0,1134250,1452006,2309282448,0,0,0,0,0,0
2026-07-29T00:08:23-04:00,1785298103.547,2516.7,rebuilding,03630dbf8bbeb4b9593591c3d088c86a,dir,7,0.99,1.2,1.39,97,61,1245221376,2013265920,23.42,45854,20643437,0,0,2908623,0,4761316,37.18,669522,0,9495659,0.15,14.18,0,1479640,1881328,3048258231,0,0,0,0,0,0
2026-07-29T00:08:23-04:00,1785298103.547,2516.7,rebuilding,2b48e7468691103c7d0719a1e8eba6b8,mr,5,0.06,0.32,0.49,95,17,361524880,2013265920,32.19,33959,9493236,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-29T00:08:23-04:00,1785298103.547,2516.7,rebuilding,926f51bc44e9afb28bd9f4eff0246612,mr,5,0.11,0.31,0.43,96,27,555654144,2013265920,32.09,24876,10777192,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-29T00:08:23-04:00,1785298103.547,2516.7,rebuilding,c8b55bedfd9f0fe3807e0750eda622d5,dir,15,2.23,2.15,2.22,97,48,979922448,2013265920,23.42,47690,22466739,0,0,2887244,0,5374663,36.82,620903,0,8383389,0.15,13.5,0,1343986,1905936,3051280409,3,0,0,1,0,0
2026-07-29T00:08:23-04:00,1785298103.547,2516.7,rebuilding,d1f93aa0cf46f30b50b7c808d9b97f45,mr,3,0.17,0.47,0.57,96,18,364118560,2013265920,31.54,42358,16760163,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-29T00:08:23-04:00,1785298103.547,2516.7,rebuilding,d4bf7949f79fd89363109b965457f2c4,dir,4,1.67,3.12,3.66,97,66,1339475064,2013265920,17.82,43846,21059808,0,0,2035965,0,3793534,54.89,457740,0,6574141,0.1,14.36,0,994946,1499739,2359840610,0,0,0,1,0,0
2026-07-29T00:08:23-04:00,1785298103.547,2516.7,rebuilding,f079abb8520cc2abe929aef1be71de3a,dir,20,6.41,7.18,5.68,97,41,838402032,2013265920,21.32,56978,30117150,0,0,2038656,1,4368392,56.26,526124,0,10204485,0.1,19.4,0,1134251,1534866,2355333867,2,0,0,2,1,0
2026-07-29T00:09:43-04:00,1785298183.158,2596.3,rebuilding,03630dbf8bbeb4b9593591c3d088c86a,dir,6,0.66,1.06,1.33,97,62,1257291264,2013265920,23.77,45856,20644600,0,0,2914842,0,4763767,78.12,669534,0,9498549,0.15,14.19,0,1479640,1881328,3062887643,0,0,0,0,0,0
2026-07-29T00:09:43-04:00,1785298183.158,2596.3,rebuilding,2b48e7468691103c7d0719a1e8eba6b8,mr,2,0.22,0.31,0.47,96,17,356807104,2013265920,32.25,33960,9493256,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-29T00:09:43-04:00,1785298183.158,2596.3,rebuilding,926f51bc44e9afb28bd9f4eff0246612,mr,1,0.03,0.23,0.39,96,31,640588800,2013265920,32.15,24876,10777192,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-29T00:09:43-04:00,1785298183.158,2596.3,rebuilding,c8b55bedfd9f0fe3807e0750eda622d5,dir,7,1.58,1.94,2.14,97,46,927440896,2013265920,23.77,47692,22468184,0,0,2893319,0,5380772,76.31,620918,0,8385633,0.19,13.51,0,1343986,1905936,3065659815,0,0,0,0,0,0
2026-07-29T00:09:43-04:00,1785298183.158,2596.3,rebuilding,d1f93aa0cf46f30b50b7c808d9b97f45,mr,4,0.07,0.37,0.52,96,23,477364768,2013265920,31.58,42358,16760163,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
2026-07-29T00:09:43-04:00,1785298183.158,2596.3,rebuilding,d4bf7949f79fd89363109b965457f2c4,dir,5,1.96,2.98,3.58,97,47,948595712,2013265920,18.35,43852,21062337,0,0,2045246,0,3802619,116.58,457748,0,6575440,0.1,14.36,0,994946,1499739,2381687806,0,0,0,0,0,0
2026-07-29T00:09:43-04:00,1785298183.158,2596.3,rebuilding,f079abb8520cc2abe929aef1be71de3a,dir,16,4.8,6.4,5.53,97,38,777144960,2013265920,21.85,56984,30119591,0,0,2048010,2,4377822,117.5,526132,2,10207029,0.1,19.4,0,1134251,1534866,2377173234,1,0,0,1,0,0
2026-07-29T00:10:51-04:00,1785298251.728,2664.9,rebuilding,03630dbf8bbeb4b9593591c3d088c86a,dir,7,1.82,1.39,1.43,95,70,1422761424,2013265920,24.29,45860,20644721,0,0,2918527,0,4765675,53.74,669546,0,9499148,0.18,14.19,0,1479641,2000572,3120180367,0,0,0,0,0,0
2026-07-29T00:10:51-04:00,1785298251.728,2664.9,rebuilding,2b48e7468691103c7d0719a1e8eba6b8,mr,1,0.46,0.37,0.48,96,21,442790336,2013265920,32.09,33960,9493256,0,0,0,0,0,0.0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0
